links,Year,date,titles,News,Location_appox,location,Latitude,Longitude
https://www.observerbd.com/news.php?id=211927,2019,08-Aug,2 motorcyclists killed in road accident,"2 motorcyclists killed in road accidentTwo motorcyclists were killed as a bus hit a motorcycle on the Dhaka-Rajshahi highway of Sirajganj district on Wednesday night.The deceased were identified as Tanvir Hossain, 20, son of Abu Taleb, a resident of Telijana village and Azim Uddin, 18, a resident of Kalipur village, in Raiganj upazila.Hatikumrul highway police station officer in-charge Md Aktaruzzaman said a bus rammed into a motorcycle on which Tanvir along with Azim was riding toward Bangabandhu Bridge in Panchila area around 9:00 pm, leaving the duo dead on the spot.Later, police brought the bodies at the police station and then handed over to the deceased's family members, the OC added. MUS                                                                                 ","Sirajganj, Bangladesh","সিরাজগঞ্জ, সিরাজগঞ্জ জেলা, রাজশাহী বিভাগ, 6700, বাংলাদেশ",24.4566253,89.7081281
https://www.observerbd.com/news.php?id=211897,2019,08-Aug,Minor girl killed in road accident,"A minor girl was killed in a road accident in Gafargaon upazila of Mymensingh on Wednesday evening.Daughter of Ershad Ullah, deceased Nadia Akhter, 4, was a resident of Bhorbhora village under Rosulpur Union in the upazila.Gafargaon Police Station officer in-charge Mohammad Abdul Ahad Khan said, a CNG-run auto-bike run over Nadia around 6:30 pm while she was playing with other children beside the road, leaving her critically injured.She was rushed to Community Based Medical College Hospital where the on-duty doctor declared her dead.Victim’s grandfather Abul Kashem filed a case in this connection with the Police Station, accusing the auto-bike driver.MA/TF ","Gafargaon, Bangladesh","গফরগাঁও, ময়মনসিংহ জেলা, ময়মনসিংহ বিভাগ, 2230, বাংলাদেশ",24.4550778,90.5498526
https://www.observerbd.com/news.php?id=211776,2019,07-Aug,Motorcyclist killed in road accident,"Motorcyclist killed in road accident A motorcyclist was killed as a truck rammed into a motorcycle in Kamarkhanda upazila of Sirajganj district on Wednesday afternoon. The identity of the deceased could not be found yet, said Syed Shahid Alam, officer in-charge of Bangabandhu Bridge West Police Station.A sand-laden truck hit a motorcycle in Simanto Bazar area on the Dhaka-Sirajganj highway, leaving its one rider dead on the spot and another injured, the OC said. The body was sent to Sheikh Fazilatunnesa Mujib General Hospital morgue, the OC added.MUS     ","Sirajganj, Bangladesh","সিরাজগঞ্জ, সিরাজগঞ্জ জেলা, রাজশাহী বিভাগ, 6700, বাংলাদেশ",24.4566253,89.7081281
https://www.observerbd.com/news.php?id=211067,2019,03-Aug,Man killed in road accident,"Man killed in road accident A man was killed in a road accident in Bauphal upazila of Patuakhali district on Saturday afternoon.Deceased Mizanur Rahman, 30, was the son of Nur Mohammad, a resident of Kanakdia village in the upazila.Locals said a pickup van hit a three-wheeler, locally known as Tomtom, in Hogla area on the Bauphal-Baga road around 3:00 pm, leaving its driver Mizan critically injured. He died on way to Sher-E-Bangla Medical College Hospital. Bauphal Police Station officer in-charge Khandaker Mostafizur Rahman confirmed the matter, adding that police seized the pickup van but its driver manged to flee the scene.  MUS ","Patuakhali, Bangladesh","পটুয়াখালী জেলা, বরিশাল বিভাগ, বাংলাদেশ",22.189314250000002,90.48903811606661
https://www.observerbd.com/news.php?id=211033,2019,03-Aug,Old man killed in Ctg road accident,"Old man killed in Ctg road accident A 60-year-old man was killed in a road accident in Khulshi area of the Chattogram on Friday night.The deceased was identified as Md Malek, hailed from Daudkandi upazila of Cumilla.A pickup van hit Malek when he was crossing a road in Jalalabad residential area in the city, leaving him critically injured, said Shilbrata Barua, assistant sub-inspector of the Chattogram Medical College Hospital police outpost.Malek was rushed to the hospital where the on-duty doctor declared him dead. GY/TF ","Khulshi, Bangladesh","খুলশী, চট্টগ্রাম, চট্টগ্রাম জেলা, চট্টগ্রাম বিভাগ, 4505, বাংলাদেশ",22.3688486,91.7966938
https://www.observerbd.com/news.php?id=210858,2019,02-Aug,Man killed in Uzirpur road accident,"Man killed in Uzirpur road accident A man was killed in a road accident in Uzirpur upazila of Barishal on Thursday night.The deceased was identified as Md Milan Shikdar, 32, son of Ashrab Shikdar, a resident of Rakudia village in Babuganj upazila.A Barishal bound truck rammed into a three-wheeler, locally known as Mahindra, on the Dhaka-Barishal highway in Crossfire area around 9.00pm, leaving its driver Milan and a passenger critically injured, said Uzirpur Model Police Station officer in-charge (OC) Shishir Kumar Paul.Later, Milan died on the way to hospital.The body was handed over to the victim’s family, the OC added.GY ","Milan, Bangladesh","Pond beside Milan Mia Shop, দৌলতখান উপজেলা, ভোলা জেলা, বরিশাল বিভাগ, বাংলাদেশ",22.5707739,90.69803245898203
https://www.observerbd.com/news.php?id=210851,2019,02-Aug,Biker killed in Dhamrai road accident,"Biker killed in Dhamrai road accidentA man was killed and two others were injured in a road accident in Dhamrai upazila, on the outskirts of Dhaka on Thursday night.The deceased was identified as Md Selim, 20, son of Korban Ali, a resident in Balitha area under the upazila.A truck rammed into a motorcycle from behind at Bathula area around 10.00 pm, leaving its three riders critically injured, said Dhamrai Fire Service and Civil Defence station officer Humayun Ahmed.They injured were rushed to a local hospital where Selim succumbed to his injury.Golora Highway Police Station officer in-charge Lutfur Rahman confirmed the matter.GY ","Dhamrai, Bangladesh","ধামরাই উপজেলা, ঢাকা জেলা, ঢাকা বিভাগ, 1350, বাংলাদেশ",23.920162,90.2108702
https://www.observerbd.com/news.php?id=210678,2019,01-Aug,2 bikers killed in road accident,"2 bikers killed in road accidentTwo bikers were killed when a truck smashed their motorcycle in Godagari upazila of Rajshahi early Thursday.The deceased were identified as Samad, 40, son of late Sabur Khan, and Alam, 35. Both of them hailed from Bidirpur Gongka village of Chapainawabganj Sadar upazila. Locals said, a Rajshahi-bound truck rammed into the motorbike at medical intersection on the Rajshahi-Chapainawabganj highway around 12:30 am, leaving Alam dead on the spot and Samad critically injured.Samad was rushed to a local hospital where the on-duty doctor declared him dead.Godagari Model Police Station officer in-charge Md Jahangir Alam said, they are trying to seize the killer truck.TF ","Godagari, Bangladesh","গোদাগাড়ী, রাজশাহী জেলা, রাজশাহী বিভাগ, 6290, বাংলাদেশ",24.4581726,88.3285448
https://www.observerbd.com/news.php?id=210338,2019,30-Jul,Motorcyclist Killed in road accident,"Motorcyclist Killed in road accidentA motorcyclist was killed and another injured in a road accident in Sadar upazila of Magura on Tuesday afternoon. Deceased Sakir Faisal 28, was the son of Khaled Sardar, a resident of Ghoranachh village in the upazila. Quoting witnesses, Magura Sadar police station officer-in-charge (OC) Sirajul Islam said a bus rammed into a motorcycle on which Faisal and his  friend Rony were riding.  Both received critical injuries in the accident that took place on the Magura-Shreepur road around 3:00 pm. Locals sent them to Magura 250-bed Hospital where the on-duty doctor declared Faisal dead. A case was filed with the police station, the OC added. MUS/GY/LY                                                                                                                                                             	    ","Magura, Bangladesh","মাগুরা, মাগুরা জেলা, খুলনা বিভাগ, বাংলাদেশ",23.488333,89.42
https://www.observerbd.com/news.php?id=210094,2019,29-Jul,Trader killed in Gopalganj road accident,"GOPALGANJ, July 28: A trader was killed in an accident on Gopalganj-Tungipara Road in Molliker Math area under Tungipara Upazila of the district on Saturday afternoon.Deceased Syed Anwar Hossen Palash, 40, was the son of late Syed Mansur Ali of Gopalganj town and private clinic businessman.Officer-in-Charge (OC) of Tungipara Police Station AKM Enamul Haque said when the deceased was returning house riding a motorcycle, a Tungipara-bound bus from Dhaka dashed the bike, leaving him seriously injured.He was rushed to Tungipara Hospital first but later to Gopalganj 250-Bed General Hospital where he was declared dead.Police seized the bus, but its driver managed to flee, the OC said. ","Dhaka, Bangladesh","ঢাকা, Chanpara Bazar, ঢাকা জেলা, ঢাকা বিভাগ, 1230, বাংলাদেশ",23.810651,90.4126466
https://www.observerbd.com/news.php?id=209889,2019,28-Jul,Man killed in Kurigram road accident,"KURIGRAM, July 27: A man was killed as a passenger bus crushed him on Fulbari-Nageshwari road under Fulbari upazila in the district on Saturday.The deceased was identified as Aynal Haque, 37, hailed from Chandrakhana village in the upazila.Police said the accident occurred around 8 am near Fulbari BRAC office on Fulbari-Nageshwari road. He was admitted to Fulbari Upazila Health Complex and referred to Rangpur Medical College Hospital as his conditions deteriorated. But Aynal succumbed to his injuries on the way to the hospital. ","KURIGRAM, Bangladesh","কুড়িগ্রাম, বাংলাদেশ",25.8130134,89.6430518
https://www.observerbd.com/news.php?id=209860,2019,28-Jul,NGO official killed in Thakurgaon road accident,"THAKURGAON, July 27: An NGO official was killed in a collision between a motorcycle and a nosimon (locally made vehicle) on Ranishongkoil-Baliadangi road near New Market Bridge area under Ranishongkoil Upazila of the district on Friday morning.Deceased Monirul Islam, 42, was the son of late Khairul Islam of Ghanekrishtapur Village under Thakurgaon Sadar Upazila and an official of NGO ASA at Nekmarad Branch in the upazila.Locals said, following the accident, Monirul was seriously injured. He was rushed to Upazila Health Complex where he was declared dead.Officer-in-Charge of Ranishongkoil Police Station Abdul Mannan said they seized the nosimon. ","Nekmarad, Bangladesh","রাণীশংকৈল-নেকমরদ সড়ক, বালিয়াডাঙ্গী, ঠাকুরগাঁও জেলা, 5140, বাংলাদেশ",26.0952292,88.2770718
https://www.observerbd.com/news.php?id=209686,2019,27-Jul,Three killed in Kurigram road accident,"KURIGRAM, July 26: Three of a family were killed and three others injured as a bus hit a battery-run auto rickshaw in Kathalbari area on the Kurigram-Rangpur Highway of Sadar upazila on Friday morning.The deceased were identified as Mostafa, 35, a resident of Khamargram village of the upazila, his wife Joshna, 28, and his grandmother Amena, 75.The accident took place near Kathalbari College at about 11 am when a minibus hit the auto rickshaw from behind, leaving its six passengers injured, said police super M Muhibul Islam Khan.The injured were sent to Kurigram Sadar Hospital where three succumbed to their injuries. ","KURIGRAM, Bangladesh","কুড়িগ্রাম, বাংলাদেশ",25.8130134,89.6430518
https://www.observerbd.com/news.php?id=209566,2019,26-Jul,Kurigram road accident leaves 3 dead,"Kurigram road accident leaves 3 deadAt least three peopel were killed and five other injured when a bus rammed into a human hauler on the Kurigram-Rangpur road on Friday.The accident took place in Kanthalbari area around 12 noon.A Kurigram-bound bus hit the human hauler, locally known as easy-bike, from behind, leaving four easy-bike passengers dead.Kurigram Civil Surgeon Dr SM Aminul Islam confirmed the death.LY  ","Kanthalbari, Bangladesh","কাঁঠালবাড়ি, মাদারীপুর জেলা, ঢাকা বিভাগ, বাংলাদেশ",23.4410416,90.2328586
https://www.observerbd.com/news.php?id=209400,2019,25-Jul,Man killed in Sreepur road accident,"Man killed in Sreepur road accident An unidentified man was killed in a road accident in Sreepur upazila of Gazipur on Thursday. Mawna Highway Police Station Sub-Inspector Sujan Kumar Pandit said a car hit a man when he was passing Dhaka-Mymensingh highway in Mulaid area around 8.00pm, leaving him dead on the spot.Police recovered the body from the spot. Details of the deceased are yet to be known. GY ","Sreepur, Bangladesh","Sreepur, জামালপুর জেলা, ময়মনসিংহ বিভাগ, বাংলাদেশ",24.7973194,90.0216687
https://www.observerbd.com/news.php?id=209375,2019,25-Jul,Grameenphone official killed in road accident,"Grameenphone official killed in road accidentA Grameenphone official died in a road accident in Sadar upazila of Bogura Wednesday midnight.Deceased Rabiul Islam, 35, was a sales executive at Grameenphone’s  Dupchachiya Branch, said Bogura additional police superintendent (ASP) Sonatan Chakrabarty.A truck rammed into a motorcycle on which Rabiul was riding in Erulia area around 12 midnight, leaving him dead on the spot.The official said Rabiul was talking over cell phone carelessly when the accident took place.Police sent the body to the Shaheed Ziaur Rahman Medical College Hospital morgue, the official added.SU/LY  ","Bogura, Bangladesh","বগুড়া, বগুড়া জেলা, রাজশাহী বিভাগ, 5800, বাংলাদেশ",24.8500662,89.3728431
https://www.observerbd.com/news.php?id=209001,2019,23-Jul,Cop killed in road accident,"Cop killed in road accident A police official was killed in a road accident in Tarakanda upazila of Mymensingh on Monday night. Hailed from Tarail upazila of Kishoreganj, deceased Abdul Hye, 32, was a sub-inspector of Haluaghat Police Station. Hye and his wife fell on the road from a motorcycle on which they were travelling following a collision with a CNG-run auto-rickshaw in Rupchandrapur area around 3pm. At that time, a trolley ran over them, leaving the couple critically injured, said Haluaghat Police Station Officer in-charge Biplob Kumar Bishwas.They were rushed to Mymensingh Medical College Hospital and then shifted to National Institute of Traumatology and Orthopedic Rehabilitation in Dhaka where the SI succumbed to his injuries at 10pm.TF/LY ","Tarakanda, Bangladesh","Tarakanda, ময়মনসিংহ জেলা, ময়মনসিংহ বিভাগ, বাংলাদেশ",24.8333993,90.4381487
https://www.observerbd.com/news.php?id=208632,2019,21-Jul,Young man killed in road accident,"A young man was killed and another wounded when a covered van smashed a motorcycle in Sadar upazila of Shariatpur on Saturday night.Deceased Golam Sarwar, 30, was a medical representative. He was the son of Entaz Mallik, hailed from Bukail village in Sadar upazila of Faridpur. Injured Saiful Islam, 24, is the driver of the rented motorbike.A Madaripur-bound covered van rammed into the bike at Hogla Government Primary School area on the Shariatpur-Chandpur highway after its driver lost control over the steering, leaving the bike driver and passenger critically injured, said Yunus Ali, President of Shariatpur Pharmaceutical Representative Association.Locals rescued them and rushed to Shariatpur Sadar Hospital. Later, Sarwar died on way to Dhaka Medical College Hospital around 1am, said Palong Model Police Station OC Aslam Uddin. Local people, however, caught the covered van driver and handed him over to police with the vehicle.Sarwar's wife filed a case with local Police Station in this connection.TF ","Faridpur, Bangladesh","ফরিদপুর, ফরিদপুর জেলা, ঢাকা বিভাগ, বাংলাদেশ",23.6040182,89.8415542
https://www.observerbd.com/news.php?id=207877,2019,17-Jul,One killed in Netrakona road accident,"NETRAKONA, July 16: A teenage boy was killed in a road accident on Birishiri-Shyamganj road in Noapara Village under Durgapur Upazila of the district on Monday morning.Deceased Rakib, 14, was the son of a rickshaw-puller Abdul Khaleq Munshi of the village, and a student of class eight at Krishner Char High School.Locals said the deceased was returning from a private tuition in the morning when a truck dashed him in the said area, causing him to fall in a roadside canal.Locals searched for him but could not trace out. Later, firefighters recovered the body from the canal at noon.Officer-in-Charge of Durgapur Police Station Mizanur Rahman confirmed the incident and said the body was handed over to family members. ","Noapara, Bangladesh","Noapara, জামালপুর জেলা, ময়মনসিংহ বিভাগ, বাংলাদেশ",25.014359,89.7308471
https://www.observerbd.com/news.php?id=207567,2019,15-Jul,30 injured in Sonaimuri road accident,"30 injured in Sonaimuri road accident At least 30 people were injured as two buses collided head-on in Sonaimuri upazila of Noakhali on Monday morning. A Dhaka bound bus collided head-on with another bus Ganimaster area in the upazila around 11.00am, leaving 30 people injured, said witnesses. The injured were rushed to local hospitals in the upazila. Sonaimuri Police Station Officer-in-Charge Abdus Samad confirmed the matter. GY ","Sonaimuri, Bangladesh","সোনাইমুড়ি, নোয়াখালী জেলা, চট্টগ্রাম বিভাগ, বাংলাদেশ",23.0350499,91.0977053
https://www.observerbd.com/news.php?id=207559,2019,15-Jul,Microbus driver killed in road accident,"Microbus driver killed in road accident A microbus driver was killed in a collision between a truck and his vehicle in Madhabpur upazila of Habiganj on Monday morning.Deceased Tofazzel Ali, 45, was the driver of a microbus of newspaper, hailed from Sylhet.  Shayestaganj Highway Police Station OC Md Liyakat Ali Khan said a newspaper-bound microbus collided head on with a truck at Ratanpur on the Dhaka-Sylhet highway around 6:30am, leaving the microbus driver dead on the spot.Being informed, police recovered the body and sent it to Habiganj Hospital morgue.TF ","Madhabpur, Bangladesh","মাধবপুর, হবিগঞ্জ জেলা, সিলেট বিভাগ, 3330, বাংলাদেশ",24.0957339,91.288801
https://www.observerbd.com/news.php?id=207547,2019,15-Jul,College student killed in road accident,"College student killed in road accidentA college student was killed and two others were injured in a road accident in Ashulia of Savar on Sunday night.Son of Didar Ali Bepari, the deceased was identified as Siam, 17, an intermediate first-year student. He was a resident of Girabo area of Ashulia.A truck rammed into a motorcycle, carrying the trio, at Girabo Stand area on the Tongi-Ashulia-EPZ road around 9pm after its driver lost control over the steering, leaving Siam dead on the scene and two others injured. Locals rescued the wounded and rushed them to nearby hospital.Ashulia Police Station SI Kamrul Islam said they are trying to seize the truck and to nab its driver. The body was, however, handed over to the Siam’s family members, the SI added. TF ","Ashulia, Bangladesh","আশুলিয়া, সাভার, সাভার উপজেলা, ঢাকা জেলা, ঢাকা বিভাগ, 1341, বাংলাদেশ",23.9005799,90.3255674
https://www.observerbd.com/news.php?id=207369,2019,14-Jul,Trader killed in road accident,"Trader killed in road accidentA trader was killed in a road accident at BDR Bazar in Hatibandha upazila of Lalmonirhat on Saturday night.Deceased Shahin Alam, 32, was a maize trader. He was the son of Abdul Hakim, a resident of Dalalpara area in the upazila.Quoting locals police said, Shahin fell down on the road after being hit while getting down from a bus of Shah Ali Paribahan at night.Later, local people rescued critically injured Shahin and rushed him to Hatibandha Hospital where the on-duty doctor declared him dead.Hatibandha Police Station OC Omar Faruque confirmed the matter. TF ","Hatibandha, Bangladesh","Hatibandha, টাঙ্গাইল জেলা, ঢাকা বিভাগ, 1950, বাংলাদেশ",24.218654,90.1370877
https://www.observerbd.com/news.php?id=207318,2019,14-Jul,Truck helper killed in Gazipur road accident,"SREEPUR, GAZIPUR, July 13: A truck helper was killed in an accident on Dhaka-Mymensingh Highway in Member Bari area under Sadar Upazila of the district early Saturday.Deceased Sanowar Hossen, 30, was the son of Zeher Ali of Ekdhala Madhya Para Village in Natore District.Sub-Inspector of Mawna Highway Police Station Sujan Pandit said the maize-laden truck was going to Mymensingh. On the way, it dashed an unknown vehicle, leaving the helper dead on the spot.On information, police recovered the body with the help of Sreepur Fire Service. ","Natore, Bangladesh","chakrampur,Natore,Bangladesh, N/A, N502, নাটোর, নাটোর জেলা, রাজশাহী বিভাগ, 6400, বাংলাদেশ",24.4111297,88.9973561
https://www.observerbd.com/news.php?id=206910,2019,12-Jul,2 mango traders killed in Rajshahi road accident,"RAJSHAHI, July 11: Two mango traders were killed and three others injured when a mango-laden truck fell into a roadside ditch at Kamarpara area on the Rajshahi-Chapainawabgonj highway under Godagari Upazila in the district early on Thursday morning.The deceased were identified as Md Nuruzzaman, 50, son of Fakir Ahmed of Boukhali village under Jhikargachha Upazila in Jessore district and his co-villager Ayub Hossain, 48, son of Azizur Rahman.Police said a mango laden mini-truck was heading towards Jessore from Chapainawabgonj. The truck suddenly fell into the roadside ditch when its driver lost control over his steering killing two people on the spot and injuring three others including the driver at around 5:30am.Officer-in-Charge of Godagari Police Station, Jahangir Alam told the local journalists that the truck has been seized. He said the bodies were sent to the hospital morgue for autopsy.The injured persons were admitted to Godagari Hospital for treatment, he added.A case was recorded with the police station in this connection. ","Chapainawabgonj, Bangladesh","Chapainawabgonj gov girls high school, Shishu Park Rd, চাঁপাইনবাবগঞ্জ, চাপাইনবাবগঞ্জ জেলা, রাজশাহী বিভাগ, 6300, বাংলাদেশ",24.59695585,88.27286214016199
https://www.observerbd.com/news.php?id=206906,2019,12-Jul,Pedestrian killed in Habiganj road accident,"HABIGANJ, July 11: A pedestrian was killed as a bus crushed him on Dhaka-Sylhet Highway at Shahpur in Madhobpur upazila of the district on Thursday afternoon.The deceased was identified as Firoj Mia, 65, hailed from Alinagar village in the upazila.Eye witnesses said the accident occurred on Dhaka-Sylhet Highway at Shahpur when he was crossing the highway, leaving Firoj Mia dead on the spot.The body was sent to Habiganj Sadar Hospital. Shaistaganj Highway police seized the bus.A case was filed in this regard. ","HABIGANJ, Bangladesh","Habiganj - Nabiganj Road, নবীগঞ্জ, হবিগঞ্জ জেলা, সিলেট বিভাগ, 3370, বাংলাদেশ",24.5379212,91.5074608
https://www.observerbd.com/news.php?id=206801,2019,11-Jul,Two mango traders killed in road accident,"Two mango traders killed in road accident Two mango traders were killed in a road accident in Godagari upazila of Rajshahi district early Thursday.The accident took place in Kamarpara area around 5:00am, said Zahangir Alam, officer in charge (OC) of Godagari Police Station.Deceased Nuruzzaaman, 50, hailed from Boukhali village, and Aiyub Khan, 50, from Poddo Pukur village in Jhikargachha upazila of Jashore district.Quoting witnesses, police said a mango-laden truck overturned and fell into roadside ditch as its driver lost control over steering, leaving two dead on the spot and two injured, including the truck driver.   Fire Service and Civil Defence personnel rushed the injured to Godagari 31-bed Hospital, the OC added.  The bodies were sent to Rajshahi Medical Collage Hospital (RMCH) morgue for autopsy. SU                                                                                                                                                         	    ","Godagari, Bangladesh","গোদাগাড়ী, রাজশাহী জেলা, রাজশাহী বিভাগ, 6290, বাংলাদেশ",24.4581726,88.3285448
https://www.observerbd.com/news.php?id=206746,2019,11-Jul,Man dies in Natore road accident,"NATORE, July 10: A trader was killed as a passenger bus hit him in Baroharishpur Bypass area in the district town on Wednesday.The deceased was identified as Abdul Hannan, 35, son of late Mokam Ali, resident of Digrihugra village under Tangail Sadar upazila.Highway police said the accident took place when a Rajshahi-bound speedy bus hit Hannan in the aforesaid area as he was crossing the road around 12:15 pm. He died on the spot.Police recovered the body and sent it to Natore Sadar Hospital for an autopsy. Police seized the bus.     ","Bheramara, Bangladesh","ভেড়ামারা, কুষ্টিয়া জেলা, খুলনা বিভাগ, 4041, বাংলাদেশ",24.0202276,88.9971604
https://www.observerbd.com/news.php?id=206640,2019,10-Jul,Man killed in road accident,"Man killed in road accidentA man was killed in a road accident in Godagari upazila of Rajshahi on Wednesday morning.Deceased Monirul Islam, 32, was the son of Sakhwat Hossain, a resident of Atahar village in Sultanganj upazila. A mango-laden mini-truck heading towards Chapainawabganj ran over Monirul in front of Laskarhati High School on the Rajshahi-Chapainawabganj highway when he was crossing the road with cattle, leaving him dead on the spot, said Jahangir Alam, officer in-charge (OC) of Godagari Model Police Station.Police, however, seized the truck but its driver managed to flee the scene, the official said. The body was, later, handed over to the victim’s family, the OC added.TF ","Godagari, Bangladesh","গোদাগাড়ী, রাজশাহী জেলা, রাজশাহী বিভাগ, 6290, বাংলাদেশ",24.4581726,88.3285448
https://www.observerbd.com/news.php?id=206382,2019,09-Jul,Two killed in Bagerhat road accident,"BAGERHAT, July 8: An easy-bike driver and a cyclist were killed being hit by a truck on Khulna-Mawa highway at Bishwa Road intersection in Fakirhat upazila here on Monday. The deceased were identified as Rabbi Sheikh, 20, son of Hossain Ali of Aatpaki area and Jahangir Alam, 43, son of Sheikh Md Ali, son of Syed Molla of the upazila.Katakhali Highway Police Officer-in-Charge Rabiul Alam said a cattle-laden truck hit the easy-bike first and then a bicycle, leaving Rabbi dead on the spot and Jahangir severely injured.Jahangir died on the way to hospital, the OC added.Five injured passengers of the easy bike were taken to Fakirhat Upazila Health Complex and Khulna Medical College and Hospital. ","Khulna, Bangladesh","খুলনা বিভাগ, বাংলাদেশ",22.9372087,89.2852741
https://www.observerbd.com/news.php?id=206278,2019,08-Jul,3 motorcyclists killed in road accident,"3 motorcyclists killed in road accident Three motorcyclists were killed in a road accident in Sujanagar upazila of Pabna on Monday. The deceased were identified as Rafiqul Islam, 35, a resident of Chinakhora area in the upazila, Moktar Hossain, 32, a resident of Birahimpur area, and Isa, 28, a resident of Atrai village of Santhia upazila. A truck rammed into a motorcycle from behind on which the trio were riding at Birahimpur area on the Dhaka-Pabna highway around 12:30pm, leaving them dead on the spot, said Mominul Islam, officer in-charge of Aminpur Police Station. Police seized the vehicle but its driver managed to flee the scene, the OC.MUS/TF ","Sujanagar, Bangladesh","Sujanagar, রাজশাহী, রাজশাহী জেলা, রাজশাহী বিভাগ, 6203, বাংলাদেশ",24.39653615,88.60487495785276
https://www.observerbd.com/news.php?id=205928,2019,06-Jul,Thakurgaon road accident kills 1,"Thakurgaon road accident kills 1A man was killed and three others were injured in a road accident in Sadar upazila of Thakurgaon district on Saturday morning.Son of Md Hasan Ali, deceased Khezmat Ali Khokon, 42, was a resident of Bhobanipur village in Ranisankail upazila. A truck rammed a micro-bus in Khocabari area on  Dhaka-Thakurgaon highway around 7:30 am, leaving its driver and three passengers critically injured, said Ashikur Rahman, officer in-charge of Thakurgaon Sadar Police Station. Locals rescued the injured people and took them to Thakurgaon Adhunik Sadar Hospital where on duty doctor declared Khokon dead.Police seized the truck but its driver managed to flee the scene, the OC added.GY ","Meherpur, Bangladesh","মেহেরপুর জেলা, খুলনা বিভাগ, 7100, বাংলাদেশ",23.7751475,88.6311437
https://www.observerbd.com/news.php?id=205921,2019,06-Jul,"
2 killed in road accident","2 killed in road accidentTwo people were killed and three others wounded in a road accident in Kamarkhand upazila of Sirajganj on Saturday morning.The identities of the deceased could not be known yet.A Rajshahi-bound jack truck hit a mini truck while overtaking it in Nalka Kashem intersection  around 8am, leaving two passengers of the jack truck dead on the spot and three others critically injured, said Syed Shahid Alam, Officer in-Charge of Bangabandhu Bridge West Police Station.On information, police and members of Fire Service and Civil Defence rescued the injured and sent them to 250-Bed Bangamata Sheikh Fazilatunnesa Mujib General Hospital. The bodies were sent to the hospital morgue.TF ","Sirajganj, Bangladesh","সিরাজগঞ্জ, সিরাজগঞ্জ জেলা, রাজশাহী বিভাগ, 6700, বাংলাদেশ",24.4566253,89.7081281
https://www.observerbd.com/news.php?id=205910,2019,06-Jul,Traffic police ASI killed in road accident,"Traffic police ASI killed in road accidentA traffic police assistant sub-inspector was killed in a road accident in Dhaka's Jatrabari area early Saturday.Deceased Khairul, 30, was the ASI at Demra Traffic Zone. Demra Traffic Zone sergeant Firoz said a bus ran over him in front of Jatrabari Police Station around 2am when he was on duty, leaving him critically injured.He was rushed to Dhaka Medical College Hospital where the on-duty doctors declared him dead.The body was kept at hospital morgue.                                                                                                                                 ","Jatrabari, Bangladesh","Jamia Islamia Darul Ulum Madania, 312, Jatrabari, দক্ষিণ যাত্রাবাড়ি, বাংলাদেশ ব্যাংক কলোনী, ডেমরা, ঢাকা জেলা, ঢাকা বিভাগ, 1232, বাংলাদেশ",23.7068914,90.4379131
https://www.observerbd.com/news.php?id=204580,2019,28-Jun,2 killed in Bogura road accident,"2 killed in Bogura road accident Two siblings were killed and two other people injured in truck collision in Sadar upazila of Bogura on Friday morning.The deceased were identified as Al Amin, 30, and Biplab Hossain, 32, of Dhigholkandi village in Sadar upazila.A Dhaka-bound truck hit another stationary truck in Bujrukbaria area around 8.00am, leaving two people dead on the spot and two others injured, said Silimpur town outpost sub- inspector Abdul Aziz. The injured were rushed to Bogura Shaheed Ziaur Rahman Medical College and Hospital.GY/LY ","Bogura, Bangladesh","বগুড়া, বগুড়া জেলা, রাজশাহী বিভাগ, 5800, বাংলাদেশ",24.8500662,89.3728431
https://www.observerbd.com/news.php?id=203922,2019,24-Jun,Man killed in Savar road accident,"Man killed in Savar road accident A man was killed in a road accident in Savar upazila, on the outskirts of capital, on Monday noon.Deceased Muslim Uddin, 62, a cleaner of a garments factory in Savar, hailed from Bishnupur area of Rangpur district. Savar Model Police Station sub-inspector Jafar Iqbal said Muslim was ran over by a speedy bus while crossing the road in Ulail bus stand area at noon, leaving him dead on the spot.Police recovered the body and sent it to Shaheed Suhrawardy Medical College Hospital morgue for autopsy, the SI added.GY/LY ","Rangpur, Bangladesh","রংপুর, রংপুর জেলা, 5400, বাংলাদেশ",25.7569808,89.241459
https://www.observerbd.com/news.php?id=203149,2019,20-Jun,One killed in Cumilla road accident,"CUMILLA, June 19: A contractor was killed in an accident on Cumilla-Chandpur Road at Kapastala  under Laksam Upazila of the district on Tuesday noon.Deceased Kazi Mizanur Rahman, 52, was the son of late Kazi Mokhlesur Rahman of Madhyam Ashrafpur area in Cumilla City, and a contractor.The deceased's younger brother and Councillor of No. 21 Ward of Cumilla City Corporation Kazi Mahbubur Rahman said Mizanur Rahman was going to Laksam Upazila to visit a construction site riding a motorcycle. On the way at the said area, a oil tanker dashed the bike, leaving him dead on the spot. On information, police recovered the body and sent it to Cumilla Medical College Hospital for an autopsy.  ","Cumilla, Bangladesh","কুমিল্লা, কুমিল্লা জেলা, চট্টগ্রাম বিভাগ, 3500, বাংলাদেশ",23.4610615,91.1808748
